ImageID,distance,location
3358,488,"[262, 492]"
3359,238,"[307, 186]"
3360,455,"[293, 351]"
3361,422,"[285, 236]"
3362,357,"[217, 159]"
3363,186,"[292, 229]"
3364,246,"[310, 111]"
3365,407,"[261, 329]"
3366,341,"[248, 192]"
3367,116,"[309, 290]"
3368,425,"[220, 112]"
3369,240,"[205, 456]"
3370,327,"[313, 187]"
3371,114,"[305, 442]"
3372,256,"[254, 66]"
3373,298,"[312, 490]"
3374,216,"[321, 113]"
3375,87,"[256, 176]"
3376,122,"[330, 394]"
3377,288,"[246, 71]"
3378,317,"[275, 284]"
3379,446,"[241, 268]"
3380,443,"[244, 95]"
3381,301,"[211, 301]"
3382,282,"[244, 147]"
3383,304,"[273, 306]"
3384,454,"[305, 318]"
3385,89,"[227, 267]"
3386,477,"[229, 65]"
3387,390,"[280, 241]"
3388,120,"[304, 290]"
3389,482,"[304, 193]"
3390,153,"[280, 464]"
3391,192,"[303, 360]"
3392,305,"[274, 281]"
3393,151,"[247, 428]"
3394,431,"[288, 112]"
3395,118,"[307, 426]"
3396,163,"[209, 355]"
3397,235,"[311, 214]"
3398,392,"[234, 494]"
3399,155,"[313, 237]"
3400,156,"[234, 379]"
3401,170,"[311, 417]"
3402,479,"[265, 395]"
3403,179,"[283, 230]"
3404,208,"[326, 452]"
3405,285,"[279, 313]"
3406,350,"[230, 403]"
3407,294,"[292, 151]"
3408,307,"[259, 285]"
3409,422,"[303, 459]"
3410,103,"[211, 319]"
3411,218,"[243, 112]"
3412,167,"[329, 263]"
3413,263,"[292, 437]"
3414,315,"[289, 346]"
3415,251,"[209, 213]"
3416,410,"[293, 323]"
3417,362,"[268, 218]"
3418,364,"[259, 277]"
3419,103,"[253, 82]"
3420,473,"[300, 481]"
3421,79,"[310, 71]"
3422,144,"[234, 59]"
3423,260,"[233, 305]"
3424,272,"[297, 273]"
3425,204,"[328, 332]"
3426,171,"[311, 448]"
3427,306,"[284, 126]"
3428,379,"[317, 65]"
3429,366,"[278, 71]"
3430,254,"[216, 143]"
3431,324,"[226, 56]"
3432,295,"[319, 478]"
3433,463,"[269, 456]"
3434,184,"[305, 260]"
3435,370,"[310, 296]"
3436,421,"[218, 244]"
3437,160,"[269, 263]"
3438,464,"[255, 467]"
3439,259,"[245, 230]"
3440,126,"[267, 428]"
3441,321,"[254, 73]"
3442,384,"[267, 220]"
3443,94,"[309, 206]"
3444,346,"[229, 435]"
3445,186,"[264, 264]"
3446,65,"[255, 199]"
3447,390,"[255, 352]"
3448,476,"[256, 467]"
3449,94,"[289, 494]"
3450,434,"[214, 352]"
3451,319,"[247, 303]"
3452,429,"[326, 242]"
3453,100,"[273, 241]"
3454,445,"[294, 73]"
3455,205,"[281, 203]"
3456,93,"[231, 474]"
3457,226,"[285, 490]"
3458,186,"[309, 103]"
3459,140,"[229, 349]"
3460,149,"[283, 447]"
3461,383,"[321, 294]"
3462,109,"[305, 437]"
3463,396,"[238, 380]"
3464,254,"[289, 344]"
3465,90,"[289, 343]"
3466,332,"[213, 227]"
3467,176,"[305, 369]"
3468,486,"[304, 468]"
3469,99,"[254, 478]"
3470,398,"[304, 423]"
3471,295,"[316, 311]"
3472,293,"[267, 352]"
3473,235,"[302, 159]"
3474,261,"[287, 345]"
3475,490,"[208, 78]"
3476,164,"[229, 174]"
3477,269,"[303, 207]"
3478,265,"[312, 164]"
3479,221,"[206, 225]"
3480,211,"[281, 199]"
3481,248,"[331, 454]"
3482,426,"[201, 152]"
3483,65,"[301, 462]"
3484,399,"[213, 216]"
3485,469,"[281, 193]"
3486,452,"[318, 56]"
3487,389,"[330, 430]"
3488,264,"[225, 190]"
3489,447,"[245, 459]"
3490,276,"[209, 248]"
3491,331,"[323, 124]"
3492,470,"[261, 244]"
3493,295,"[227, 260]"
3494,102,"[282, 364]"
3495,277,"[316, 196]"
3496,416,"[235, 177]"
3497,198,"[240, 73]"
3498,475,"[279, 400]"
3499,388,"[263, 390]"
3500,196,"[216, 426]"
3501,416,"[308, 102]"
3502,173,"[308, 126]"
3503,444,"[270, 254]"
3504,182,"[232, 109]"
3505,140,"[307, 215]"
3506,454,"[315, 278]"
3507,338,"[294, 80]"
3508,320,"[249, 310]"
3509,196,"[203, 164]"
3510,261,"[221, 112]"
3511,113,"[273, 418]"
3512,252,"[330, 68]"
3513,81,"[261, 351]"
3514,254,"[217, 116]"
3515,184,"[203, 450]"
3516,83,"[276, 308]"
3517,387,"[320, 227]"
3518,223,"[248, 240]"
3519,261,"[259, 472]"
3520,321,"[270, 343]"
3521,417,"[280, 392]"
3522,296,"[212, 400]"
3523,383,"[272, 332]"
3524,146,"[264, 181]"
3525,151,"[248, 313]"
3526,449,"[257, 251]"
3527,76,"[299, 431]"
3528,244,"[260, 398]"
3529,386,"[290, 212]"
3530,256,"[267, 129]"
3531,311,"[280, 497]"
3532,256,"[270, 487]"
3533,162,"[213, 453]"
3534,188,"[246, 267]"
3535,82,"[284, 92]"
3536,101,"[232, 432]"
3537,167,"[293, 100]"
3538,278,"[223, 482]"
3539,135,"[274, 134]"
3540,374,"[209, 177]"
3541,466,"[208, 358]"
3542,196,"[251, 496]"
3543,491,"[283, 460]"
3544,268,"[269, 170]"
3545,291,"[220, 223]"
3546,135,"[215, 385]"
3547,461,"[304, 371]"
3548,439,"[276, 343]"
3549,381,"[290, 407]"
3550,280,"[218, 188]"
3551,465,"[240, 327]"
3552,305,"[290, 329]"
3553,257,"[279, 447]"
3554,331,"[216, 135]"
3555,421,"[308, 158]"
3556,125,"[218, 492]"
3557,362,"[258, 130]"
3558,117,"[320, 134]"
3559,129,"[208, 232]"
3560,471,"[303, 257]"
3561,86,"[288, 228]"
3562,346,"[218, 413]"
3563,150,"[226, 496]"
3564,126,"[291, 163]"
3565,196,"[225, 141]"
3566,481,"[317, 254]"
3567,158,"[278, 161]"
3568,396,"[242, 353]"
3569,179,"[227, 333]"
3570,455,"[305, 155]"
3571,113,"[223, 223]"
3572,129,"[208, 70]"
3573,109,"[205, 378]"
3574,272,"[295, 156]"
3575,237,"[219, 454]"
3576,253,"[329, 422]"
3577,434,"[209, 109]"
3578,311,"[258, 472]"
3579,409,"[276, 252]"
3580,181,"[329, 435]"
3581,464,"[244, 416]"
3582,219,"[232, 107]"
3583,469,"[240, 116]"
3584,275,"[261, 87]"
3585,181,"[310, 300]"
3586,238,"[241, 175]"
3587,341,"[203, 410]"
3588,258,"[293, 312]"
3589,309,"[290, 239]"
3590,275,"[249, 266]"
3591,181,"[275, 293]"
3592,376,"[277, 77]"
3593,161,"[294, 380]"
3594,195,"[295, 340]"
3595,328,"[318, 277]"
3596,420,"[308, 64]"
3597,330,"[231, 178]"
3598,252,"[246, 477]"
3599,142,"[298, 337]"
3600,227,"[260, 367]"
3601,407,"[219, 348]"
3602,420,"[237, 347]"
3603,91,"[289, 139]"
3604,480,"[272, 474]"
3605,270,"[307, 120]"
3606,433,"[266, 409]"
3607,137,"[302, 189]"
3608,220,"[263, 305]"
3609,94,"[230, 91]"
3610,189,"[309, 313]"
3611,143,"[256, 143]"
3612,139,"[266, 226]"
3613,480,"[298, 172]"
3614,251,"[302, 180]"
3615,148,"[306, 136]"
3616,164,"[264, 121]"
3617,426,"[241, 143]"
3618,366,"[226, 381]"
3619,436,"[301, 485]"
3620,448,"[244, 295]"
3621,286,"[281, 287]"
3622,332,"[224, 476]"
3623,136,"[321, 146]"
3624,78,"[302, 159]"
3625,241,"[318, 275]"
3626,112,"[248, 350]"
3627,311,"[285, 449]"
3628,479,"[234, 268]"
3629,461,"[309, 297]"
3630,203,"[248, 127]"
3631,290,"[249, 392]"
3632,365,"[321, 348]"
3633,140,"[303, 465]"
3634,262,"[264, 374]"
3635,437,"[221, 280]"
3636,151,"[212, 458]"
3637,471,"[245, 186]"
3638,429,"[324, 486]"
3639,265,"[264, 398]"
3640,106,"[314, 158]"
3641,277,"[211, 395]"
3642,104,"[316, 140]"
3643,150,"[320, 388]"
3644,434,"[199, 479]"
3645,201,"[281, 497]"
3646,425,"[314, 312]"
3647,99,"[287, 129]"
3648,281,"[278, 299]"
3649,411,"[276, 474]"
3650,326,"[218, 313]"
3651,227,"[216, 383]"
3652,209,"[257, 286]"
3653,227,"[245, 363]"
3654,336,"[307, 210]"
3655,426,"[324, 253]"
3656,85,"[272, 486]"
3657,286,"[251, 124]"
3658,345,"[320, 98]"
3659,144,"[255, 305]"
3660,219,"[211, 191]"
3661,414,"[211, 482]"
3662,381,"[324, 270]"
3663,145,"[220, 351]"
3664,266,"[282, 64]"
3665,379,"[222, 358]"
3666,244,"[220, 506]"
3667,197,"[248, 213]"
3668,194,"[202, 301]"
3669,468,"[227, 356]"
3670,318,"[267, 343]"
3671,264,"[307, 430]"
3672,298,"[231, 99]"
3673,69,"[266, 431]"
3674,129,"[202, 266]"
3675,415,"[265, 187]"
3676,363,"[266, 107]"
3677,167,"[229, 125]"
3678,429,"[203, 205]"
3679,343,"[235, 378]"
3680,363,"[273, 268]"
3681,191,"[242, 247]"
3682,238,"[265, 289]"
3683,271,"[247, 95]"
3684,144,"[302, 162]"
3685,270,"[222, 139]"
3686,201,"[307, 422]"
3687,481,"[269, 234]"
3688,200,"[237, 229]"
3689,383,"[323, 185]"
3690,368,"[322, 189]"
3691,61,"[247, 300]"
3692,419,"[317, 198]"
3693,115,"[255, 247]"
3694,290,"[270, 407]"
3695,257,"[295, 144]"
3696,73,"[280, 429]"
3697,426,"[325, 432]"
3698,165,"[236, 86]"
3699,353,"[206, 232]"
3700,350,"[264, 65]"
3701,351,"[315, 461]"
3702,484,"[228, 393]"
3703,202,"[219, 322]"
3704,485,"[272, 264]"
3705,241,"[264, 266]"
3706,248,"[240, 471]"
3707,272,"[233, 113]"
3708,255,"[324, 356]"
3709,378,"[257, 335]"
3710,233,"[258, 138]"
3711,182,"[320, 444]"
3712,135,"[287, 404]"
3713,147,"[308, 150]"
3714,490,"[226, 377]"
3715,108,"[255, 400]"
3716,168,"[221, 87]"
3717,231,"[318, 76]"
3718,380,"[229, 147]"
3719,420,"[256, 210]"
3720,280,"[286, 116]"
3721,381,"[307, 152]"
3722,346,"[243, 473]"
3723,331,"[308, 480]"
3724,146,"[274, 228]"
3725,164,"[230, 470]"
3726,352,"[213, 287]"
3727,318,"[282, 210]"
3728,468,"[321, 185]"
3729,379,"[277, 404]"
3730,332,"[279, 447]"
3731,335,"[273, 304]"
3732,390,"[261, 321]"
3733,140,"[325, 344]"
3734,333,"[320, 365]"
3735,233,"[247, 131]"
3736,273,"[224, 132]"
3737,324,"[264, 254]"
3738,124,"[324, 333]"
3739,362,"[326, 324]"
3740,118,"[207, 371]"
3741,113,"[324, 378]"
3742,361,"[289, 444]"
3743,273,"[304, 332]"
3744,135,"[271, 343]"
3745,192,"[308, 98]"
3746,179,"[299, 307]"
3747,235,"[202, 380]"
3748,367,"[299, 415]"
3749,406,"[217, 262]"
3750,313,"[322, 310]"
3751,134,"[203, 343]"
3752,299,"[315, 428]"
3753,380,"[302, 399]"
3754,175,"[282, 111]"
3755,396,"[207, 465]"
3756,212,"[282, 470]"
3757,143,"[278, 66]"
3758,115,"[259, 386]"
3759,434,"[245, 102]"
3760,239,"[298, 360]"
3761,85,"[297, 421]"
3762,360,"[231, 385]"
3763,224,"[286, 187]"
3764,408,"[264, 297]"
3765,466,"[295, 376]"
3766,318,"[242, 464]"
3767,187,"[295, 494]"
3768,425,"[298, 70]"
3769,218,"[278, 70]"
3770,251,"[311, 328]"
3771,215,"[258, 214]"
3772,408,"[233, 454]"
3773,141,"[328, 104]"
3774,351,"[253, 415]"
3775,318,"[296, 115]"
3776,322,"[313, 82]"
3777,489,"[323, 155]"
3778,394,"[318, 387]"
3779,249,"[265, 400]"
3780,381,"[262, 331]"
3781,178,"[287, 166]"
3782,345,"[233, 179]"
3783,128,"[294, 172]"
3784,321,"[309, 477]"
3785,438,"[236, 234]"
3786,391,"[245, 174]"
3787,277,"[248, 137]"
3788,157,"[314, 480]"
3789,356,"[263, 188]"
3790,400,"[250, 434]"
3791,283,"[279, 179]"
3792,265,"[227, 135]"
3793,161,"[232, 300]"
3794,158,"[312, 92]"
3795,253,"[234, 413]"
3796,284,"[231, 497]"
3797,386,"[283, 378]"
3798,292,"[304, 119]"
3799,76,"[210, 137]"
3800,274,"[257, 95]"
3801,119,"[205, 482]"
3802,208,"[296, 237]"
3803,457,"[236, 181]"
3804,130,"[210, 439]"
3805,113,"[237, 325]"
3806,241,"[223, 366]"
3807,184,"[228, 344]"
3808,191,"[287, 158]"
3809,370,"[296, 204]"
3810,295,"[280, 248]"
3811,243,"[224, 194]"
3812,332,"[213, 418]"
3813,235,"[282, 209]"
3814,251,"[323, 387]"
3815,306,"[317, 399]"
3816,257,"[207, 414]"
3817,190,"[281, 382]"
3818,151,"[257, 283]"
3819,426,"[296, 185]"
3820,388,"[263, 352]"
3821,121,"[236, 245]"
3822,283,"[265, 93]"
3823,183,"[228, 443]"
3824,80,"[331, 451]"
3825,300,"[284, 191]"
3826,483,"[213, 343]"
3827,475,"[264, 311]"
3828,369,"[325, 435]"
3829,363,"[280, 452]"
3830,436,"[281, 456]"
3831,107,"[225, 124]"
3832,156,"[302, 289]"
3833,275,"[294, 66]"
3834,247,"[320, 261]"
3835,153,"[309, 116]"
3836,324,"[245, 422]"
3837,174,"[215, 150]"
3838,448,"[293, 310]"
3839,120,"[297, 205]"
3840,339,"[220, 254]"
3841,412,"[297, 482]"
3842,456,"[264, 277]"
3843,469,"[298, 382]"
3844,426,"[207, 461]"
3845,166,"[310, 280]"
3846,109,"[304, 270]"
3847,242,"[293, 208]"
3848,287,"[245, 276]"
3849,231,"[261, 90]"
3850,279,"[240, 303]"
3851,164,"[248, 66]"
3852,320,"[219, 233]"
3853,457,"[221, 307]"
3854,282,"[255, 378]"
3855,292,"[225, 313]"
3856,489,"[237, 465]"
3857,436,"[307, 394]"
3858,306,"[251, 346]"
3859,251,"[264, 150]"
3860,482,"[299, 162]"
3861,85,"[231, 207]"
3862,485,"[271, 481]"
3863,233,"[219, 346]"
3864,128,"[222, 109]"
3865,165,"[230, 228]"
3866,365,"[243, 134]"
3867,466,"[278, 369]"
3868,139,"[286, 145]"
3869,139,"[214, 203]"
3870,302,"[209, 234]"
3871,173,"[210, 189]"
3872,405,"[210, 468]"
3873,366,"[310, 243]"
3874,423,"[251, 366]"
3875,110,"[242, 417]"
3876,370,"[257, 460]"
3877,193,"[278, 429]"
3878,135,"[299, 338]"
3879,432,"[221, 306]"
3880,282,"[270, 74]"
3881,377,"[272, 463]"
3882,273,"[327, 233]"
3883,363,"[250, 281]"
3884,314,"[264, 236]"
3885,329,"[227, 180]"
3886,317,"[272, 179]"
3887,227,"[215, 482]"
3888,401,"[219, 252]"
3889,324,"[310, 287]"
3890,328,"[299, 174]"
3891,198,"[326, 159]"
3892,197,"[230, 217]"
3893,165,"[224, 177]"
3894,105,"[297, 218]"
3895,202,"[306, 252]"
3896,128,"[261, 255]"
3897,223,"[329, 315]"
3898,203,"[272, 323]"
3899,440,"[222, 279]"
3900,130,"[250, 62]"
3901,451,"[230, 291]"
3902,67,"[265, 257]"
3903,181,"[230, 111]"
3904,353,"[299, 73]"
3905,241,"[312, 298]"
3906,317,"[225, 384]"
3907,443,"[230, 356]"
3908,144,"[270, 411]"
3909,198,"[308, 479]"
3910,270,"[231, 262]"
3911,473,"[254, 338]"
3912,115,"[275, 155]"
3913,272,"[240, 87]"
3914,215,"[281, 312]"
3915,329,"[294, 430]"
3916,488,"[222, 410]"
3917,435,"[251, 349]"
3918,255,"[254, 478]"
3919,141,"[237, 303]"
3920,199,"[215, 486]"
3921,127,"[292, 476]"
3922,291,"[275, 143]"
3923,459,"[241, 427]"
3924,465,"[229, 444]"
3925,150,"[241, 194]"
3926,273,"[294, 419]"
3927,223,"[254, 243]"
3928,466,"[314, 355]"
3929,401,"[283, 282]"
3930,388,"[239, 171]"
3931,98,"[292, 60]"
3932,150,"[282, 276]"
3933,143,"[209, 88]"
3934,107,"[247, 486]"
3935,176,"[250, 462]"
3936,230,"[206, 194]"
3937,398,"[239, 441]"
3938,230,"[319, 416]"
3939,479,"[271, 240]"
3940,453,"[225, 237]"
3941,355,"[203, 392]"
3942,176,"[233, 276]"
3943,269,"[245, 250]"
3944,258,"[234, 306]"
3945,342,"[221, 388]"
3946,89,"[276, 346]"
3947,490,"[255, 114]"
3948,114,"[237, 164]"
3949,73,"[248, 487]"
3950,369,"[237, 302]"
3951,245,"[228, 335]"
3952,223,"[203, 58]"
3953,230,"[244, 433]"
3954,404,"[263, 106]"
3955,250,"[311, 104]"
3956,233,"[269, 356]"
3957,185,"[202, 221]"
3958,413,"[302, 208]"
3959,95,"[219, 218]"
3960,271,"[273, 242]"
3961,456,"[307, 267]"
3962,179,"[231, 429]"
3963,185,"[314, 214]"
3964,350,"[206, 403]"
3965,292,"[262, 487]"
3966,96,"[261, 357]"
3967,465,"[239, 288]"
3968,349,"[311, 459]"
3969,258,"[288, 343]"
3970,399,"[299, 165]"
3971,126,"[217, 254]"
3972,208,"[277, 482]"
3973,231,"[234, 222]"
3974,342,"[289, 101]"
3975,130,"[317, 413]"
3976,239,"[281, 417]"
3977,490,"[235, 64]"
3978,429,"[327, 84]"
3979,112,"[266, 132]"
3980,355,"[263, 173]"
3981,163,"[225, 461]"
3982,304,"[308, 273]"
3983,457,"[242, 461]"
3984,343,"[233, 468]"
3985,430,"[288, 152]"
3986,435,"[275, 492]"
3987,325,"[299, 56]"
3988,139,"[282, 189]"
3989,267,"[241, 77]"
3990,230,"[315, 197]"
3991,229,"[289, 127]"
3992,132,"[225, 217]"
3993,376,"[303, 107]"
3994,326,"[232, 177]"
3995,281,"[243, 486]"
3996,210,"[315, 351]"
3997,432,"[258, 159]"
3998,65,"[241, 224]"
3999,487,"[281, 215]"
4000,444,"[320, 124]"
4001,403,"[251, 466]"
4002,396,"[248, 204]"
4003,306,"[262, 92]"
4004,81,"[234, 153]"
4005,275,"[321, 368]"
4006,133,"[244, 409]"
4007,95,"[267, 256]"
4008,123,"[270, 253]"
4009,262,"[272, 391]"
4010,422,"[264, 449]"
4011,228,"[313, 292]"
4012,483,"[309, 149]"
4013,467,"[292, 201]"
4014,189,"[325, 311]"
4015,277,"[283, 72]"
4016,275,"[216, 387]"
4017,94,"[305, 132]"
4018,121,"[224, 192]"
4019,359,"[326, 386]"
4020,240,"[282, 426]"
4021,371,"[299, 463]"
4022,121,"[242, 367]"
4023,416,"[329, 482]"
4024,380,"[306, 348]"
4025,110,"[266, 66]"
4026,167,"[218, 409]"
4027,190,"[250, 135]"
4028,419,"[220, 474]"
4029,361,"[296, 118]"
4030,204,"[204, 425]"
4031,482,"[210, 96]"
4032,423,"[275, 383]"
4033,221,"[256, 248]"
4034,110,"[283, 174]"
4035,491,"[233, 298]"
4036,263,"[281, 263]"
4037,423,"[322, 199]"
4038,97,"[247, 141]"
4039,315,"[319, 153]"
4040,374,"[299, 313]"
4041,152,"[258, 279]"
4042,142,"[232, 316]"
4043,450,"[292, 427]"
4044,223,"[328, 361]"
4045,376,"[294, 440]"
4046,433,"[257, 367]"
4047,256,"[255, 154]"
4048,311,"[321, 174]"
4049,168,"[219, 137]"
4050,361,"[287, 134]"
4051,317,"[300, 100]"
4052,148,"[266, 495]"
4053,398,"[263, 179]"
4054,290,"[218, 248]"
4055,258,"[297, 115]"
4056,371,"[261, 204]"
4057,89,"[309, 420]"
4058,338,"[278, 366]"
4059,398,"[302, 446]"
4060,290,"[254, 232]"
4061,91,"[219, 485]"
4062,418,"[258, 443]"
4063,205,"[286, 386]"
4064,294,"[297, 173]"
4065,164,"[253, 400]"
4066,266,"[234, 209]"
4067,319,"[230, 240]"
4068,127,"[239, 423]"
4069,106,"[295, 140]"
4070,410,"[222, 272]"
4071,135,"[267, 87]"
4072,182,"[320, 220]"
4073,466,"[229, 345]"
4074,250,"[220, 412]"
4075,245,"[279, 99]"
4076,189,"[212, 212]"
4077,379,"[217, 356]"
4078,392,"[301, 58]"
4079,309,"[257, 475]"
4080,185,"[322, 346]"
4081,145,"[288, 223]"
4082,210,"[205, 482]"
4083,312,"[244, 387]"
4084,163,"[255, 302]"
4085,383,"[295, 249]"
4086,101,"[232, 213]"
4087,246,"[222, 317]"
4088,453,"[263, 210]"
4089,326,"[238, 476]"
4090,172,"[273, 266]"
4091,282,"[298, 223]"
4092,243,"[257, 486]"
4093,338,"[288, 278]"
4094,178,"[236, 299]"
4095,202,"[233, 197]"
4096,232,"[248, 179]"
4097,104,"[244, 305]"
4098,396,"[301, 421]"
4099,267,"[248, 159]"
4100,397,"[285, 190]"
4101,463,"[244, 398]"
4102,250,"[276, 195]"
4103,131,"[200, 110]"
4104,209,"[262, 125]"
4105,258,"[267, 156]"
4106,200,"[242, 497]"
4107,349,"[258, 497]"
4108,96,"[203, 388]"
4109,416,"[239, 250]"
4110,236,"[242, 112]"
4111,349,"[212, 402]"
4112,232,"[265, 350]"
4113,112,"[262, 232]"
4114,112,"[212, 350]"
4115,426,"[271, 292]"
4116,225,"[274, 470]"
4117,404,"[215, 188]"
4118,221,"[254, 220]"
4119,101,"[258, 283]"
4120,248,"[247, 273]"
4121,440,"[297, 414]"
4122,485,"[289, 192]"
4123,170,"[243, 292]"
4124,250,"[205, 318]"
4125,252,"[240, 384]"
4126,350,"[207, 255]"
4127,208,"[262, 313]"
4128,333,"[232, 319]"
4129,471,"[286, 464]"
4130,306,"[297, 202]"
4131,96,"[225, 194]"
4132,286,"[205, 369]"
4133,211,"[315, 62]"
4134,407,"[202, 412]"
4135,262,"[202, 152]"
4136,204,"[231, 112]"
4137,305,"[242, 82]"
4138,313,"[258, 154]"
4139,192,"[297, 215]"
4140,203,"[259, 340]"
4141,443,"[236, 460]"
4142,262,"[204, 95]"
4143,315,"[282, 355]"
4144,360,"[275, 96]"
4145,361,"[256, 317]"
4146,291,"[240, 469]"
4147,154,"[234, 350]"
4148,311,"[246, 140]"
4149,66,"[323, 100]"
4150,352,"[282, 462]"
4151,234,"[236, 336]"
4152,414,"[206, 221]"
4153,272,"[280, 251]"
4154,101,"[283, 224]"
4155,181,"[227, 330]"
4156,107,"[233, 445]"
4157,159,"[265, 244]"
4158,94,"[259, 151]"
4159,378,"[242, 138]"
4160,285,"[222, 189]"
4161,221,"[280, 422]"
4162,149,"[271, 450]"
4163,80,"[301, 95]"
4164,343,"[254, 235]"
4165,164,"[319, 332]"
4166,273,"[304, 489]"
4167,475,"[310, 85]"
4168,223,"[280, 87]"
4169,300,"[255, 81]"
4170,343,"[262, 78]"
4171,390,"[203, 300]"
4172,151,"[206, 227]"
4173,69,"[281, 203]"
4174,375,"[321, 279]"
4175,144,"[234, 141]"
4176,340,"[239, 277]"
4177,259,"[305, 305]"
4178,287,"[268, 238]"
4179,348,"[232, 418]"
4180,475,"[226, 318]"
4181,306,"[198, 502]"
4182,276,"[212, 165]"
4183,385,"[319, 216]"
4184,452,"[216, 500]"
4185,465,"[225, 463]"
4186,340,"[234, 205]"
4187,454,"[202, 325]"
4188,165,"[329, 207]"
4189,356,"[204, 112]"
4190,441,"[297, 84]"
4191,266,"[240, 247]"
4192,238,"[281, 434]"
4193,429,"[318, 198]"
4194,286,"[232, 415]"
4195,408,"[239, 367]"
4196,380,"[227, 95]"
4197,198,"[254, 445]"
4198,248,"[234, 372]"
4199,446,"[228, 257]"
4200,445,"[308, 346]"
4201,297,"[235, 221]"
4202,329,"[252, 184]"
4203,343,"[237, 91]"
4204,456,"[331, 431]"
4205,106,"[322, 300]"
4206,170,"[232, 366]"
4207,345,"[299, 247]"
4208,487,"[284, 244]"
4209,157,"[288, 109]"
4210,485,"[312, 472]"
4211,260,"[272, 385]"
4212,167,"[237, 430]"
4213,156,"[261, 421]"
4214,307,"[308, 118]"
4215,361,"[227, 497]"
4216,198,"[203, 354]"
4217,310,"[321, 77]"
4218,233,"[297, 74]"
4219,443,"[235, 97]"
4220,296,"[284, 138]"
4221,464,"[213, 239]"
4222,183,"[301, 120]"
4223,236,"[289, 126]"
4224,274,"[215, 136]"
4225,238,"[284, 146]"
4226,333,"[234, 364]"
4227,231,"[280, 256]"
4228,152,"[229, 486]"
4229,308,"[271, 357]"
4230,90,"[276, 143]"
4231,90,"[219, 447]"
4232,385,"[243, 76]"
4233,196,"[301, 181]"
4234,427,"[317, 130]"
4235,79,"[298, 260]"
4236,485,"[273, 489]"
4237,434,"[272, 243]"
4238,384,"[281, 254]"
4239,205,"[271, 400]"
4240,373,"[302, 302]"
4241,304,"[310, 207]"
4242,159,"[313, 472]"
4243,150,"[284, 304]"
4244,218,"[327, 183]"
4245,456,"[238, 493]"
4246,96,"[289, 68]"
4247,372,"[329, 97]"
4248,319,"[233, 374]"
4249,239,"[204, 344]"
4250,76,"[208, 284]"
4251,79,"[235, 99]"
4252,367,"[320, 114]"
4253,479,"[251, 209]"
4254,410,"[204, 463]"
4255,331,"[202, 367]"
4256,279,"[321, 285]"
4257,111,"[211, 364]"
4258,463,"[319, 460]"
4259,83,"[303, 501]"
4260,186,"[326, 369]"
4261,313,"[251, 379]"
4262,270,"[202, 217]"
4263,361,"[260, 428]"
4264,404,"[327, 232]"
4265,264,"[226, 235]"
4266,434,"[303, 127]"
4267,303,"[241, 306]"
4268,94,"[256, 275]"
4269,293,"[309, 435]"
4270,133,"[253, 170]"
4271,342,"[237, 183]"
4272,334,"[230, 99]"
4273,264,"[297, 337]"
4274,197,"[200, 479]"
4275,284,"[275, 160]"
4276,482,"[232, 338]"
4277,199,"[269, 264]"
4278,216,"[310, 259]"
4279,287,"[211, 391]"
4280,316,"[228, 312]"
4281,85,"[259, 217]"
4282,383,"[285, 402]"
4283,263,"[307, 267]"
4284,463,"[324, 123]"
4285,473,"[290, 333]"
4286,169,"[317, 162]"
4287,156,"[321, 253]"
4288,490,"[205, 381]"
4289,251,"[269, 465]"
4290,207,"[272, 274]"
4291,273,"[253, 411]"
4292,269,"[270, 355]"
4293,137,"[263, 217]"
4294,92,"[219, 264]"
4295,292,"[276, 143]"
4296,315,"[209, 71]"
4297,464,"[268, 268]"
4298,419,"[240, 154]"
4299,349,"[203, 316]"
4300,431,"[309, 346]"
4301,208,"[214, 263]"
4302,477,"[273, 409]"
4303,270,"[233, 356]"
4304,122,"[288, 265]"
4305,249,"[282, 373]"
4306,400,"[217, 439]"
4307,308,"[246, 83]"
4308,167,"[267, 193]"
4309,242,"[266, 315]"
4310,222,"[266, 483]"
4311,341,"[314, 69]"
4312,398,"[297, 426]"
4313,356,"[260, 94]"
4314,139,"[319, 182]"
4315,82,"[275, 220]"
4316,326,"[258, 281]"
4317,121,"[286, 367]"
4318,477,"[202, 424]"
4319,382,"[277, 258]"
4320,153,"[222, 439]"
4321,410,"[233, 477]"
4322,137,"[209, 329]"
4323,214,"[307, 365]"
4324,336,"[242, 203]"
4325,75,"[323, 346]"
4326,84,"[331, 457]"
4327,321,"[246, 222]"
4328,293,"[297, 319]"
4329,359,"[221, 448]"
4330,442,"[272, 227]"
4331,241,"[264, 77]"
4332,343,"[328, 106]"
4333,239,"[270, 404]"
4334,149,"[300, 283]"
4335,341,"[294, 129]"
4336,296,"[285, 349]"
4337,250,"[278, 125]"
4338,363,"[211, 112]"
4339,257,"[292, 205]"
4340,400,"[248, 283]"
4341,270,"[214, 236]"
4342,431,"[282, 177]"
4343,173,"[255, 269]"
4344,144,"[299, 315]"
4345,96,"[270, 231]"
4346,284,"[229, 397]"
4347,70,"[310, 340]"
4348,257,"[321, 75]"
4349,298,"[254, 385]"
4350,109,"[209, 156]"
4351,418,"[223, 413]"
4352,293,"[257, 324]"
4353,205,"[308, 284]"
4354,465,"[242, 335]"
4355,105,"[325, 410]"
4356,159,"[269, 371]"
